salary_is_predicted,created,adref,salary_min,latitude,id,longitude,description,title,salary_max,__CLASS__,redirect_url,search_role,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type,contract_time
1,2025-11-19T10:23:49Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWtDczhhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTAzMjE4MDE5In0.BwTTbJ7WtqFwvsLejrLFIC94Yrhv_yaxyt1DknY8PUM,112267.66,35.232678,5503218019,-80.846082,"Job Summary: Dexian is seeking a Data Scientist with GenAI and Python for an opportunity with a client located in Charlotte, NC. Responsibilities: Design, develop, and deploy GenAI models, including LLMs, GANs, and transformers, for tasks such as content generation, data augmentation, and creative applications Analyze complex data sets to identify patterns, extract meaningful features, and prepare data for model training, with a focus on data quality for GenAI Develop and refine prompts for LLM…",Data Scientist with GenAI and Python,112267.66,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5503218019?se=5kCs8anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=FE7E133DA719BECB6BA7C23EAB2B2960D8130FB8,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Dexian - Signature Consultants,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']","Charlotte, Mecklenburg County",,
1,2025-08-01T11:41:49Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWtDczhhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1MzMyMTY3MjY4In0.8UpNtbKyiZ7AXqbgnu0jnX6lwryi4Z0d5TJL-iNJhsU,73829.78,38.883702,5332167268,-77.428438,"We are seeking a highly analytical and versatile Data Scientist with expertise in business analytics, statistics, and data visualization to support complex business and mission-critical projects. The ideal candidate will possess a blend of technical skills, creativity, and communication abilities to convert data into actionable insights and drive informed decision-making across various stakeholders. Key Responsibilities Apply qualitative and quantitative analysis methods to solve complex busine…",Data Scientist with Security Clearance,73829.78,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332167268?se=5kCs8anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=D6973A47DD6D63E2E63CE5724BD41AE5E070F0D0,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Agile Business Concepts LLC,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Chantilly']","Chantilly, Fairfax County",,
1,2025-11-25T00:49:51Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMjEyMjQ5MyIsInMiOiI1a0NzOGFuUThCR3ZjSjJiMmVJc2hnIn0.tTRxfvl-mr8vie4AQlUzyBm7noNtKv_ypiWoDIwyM2I,100233.22,38.883702,5512122493,-77.428438,"REQUIRED: Active TS/SCI with Full Scope Polygraph LOCATION: Full-time, onsite in Chantilly, VA Join our team as a Data Scientist where your expertise will be the core of our predictive analytics strategy. We require candidates with demonstrated proficiency across Python, R, and JavaScript, as well as practical experience applying leading ML/DL frameworks like Pandas, Scikit, and TensorFlow to build and validate high-performance statistical models. With a competitive salary and industry-leading …",Data Scientist with Security Clearance,100233.22,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5512122493?se=5kCs8anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=AC2B026D1407E080C38915AE160B0EAB865AAB4A,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Ardent Principles,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'Chantilly']","Chantilly, Fairfax County",,
1,2025-11-01T13:26:56Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWtDczhhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDc1NTI3MzQ4In0.dQGchcAN8J51SADk5ENNvgYfV5gckbCxAQFGG_nVX24,97933.92,38.776903,5475527348,-77.187169,"REQUIRED: Active TS/SCI with Full Scope Polygraph LOCATION: Full-time onsite in Springfield, VA We are seeking a highly motivated and skilled Data Scientist to join our team. The ideal candidate will be a creative problem-solver with expertise in leveraging data to drive strategic decisions, enhance product offerings, and improve operational efficiency. This role requires a strong foundation in data science principles, proficiency in data visualization tools, and practical experience in develop…",Data Scientist with Security Clearance,97933.92,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5475527348?se=5kCs8anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=F5F9742BEFEE47ADDE6E7EC1269B7887A41D7714,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Ardent Principles,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Fairfax County', 'West Springfield']","West Springfield, Fairfax County",,
1,2025-11-11T05:43:24Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWtDczhhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NDkwMzE4NzUxIn0.8XAzUQvNJrEE7tnn587yqM1gDtvxBnaa-VHd-Z0ppRE,127191.18,38.908569,5490318751,-77.017972,"REQUIRED: Active TS/SCI with Full Scope Polygraph LOCATION: Full-time, onsite in the Washington Metro Area CONTINGENT POSITION We're seeking a talented Data Scientist to join our team and help transform complex data into actionable insights. In this role, you'll leverage advanced analytics, machine learning, and statistical modeling to solve challenging problems, uncover trends, and guide strategic decision-making. If you're passionate about turning raw information into powerful stories that sh…",Data Scientist with Security Clearance,127191.18,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5490318751?se=5kCs8anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=0204A4479F42C410A5784E162E096E6901230DEE,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Ardent Principles,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington, D.C.']","Washington, D.C., US",,
1,2025-08-01T09:43:37Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWtDczhhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1MzMyMDE4MjU0In0.SeIRvYnbGcy68RqxAyijClZ6YpsfDzJL-5b57TeVyYM,114855.51,39.11376,5332018254,-76.726777,"Description Support for NLP project to accurately and automatically tokenize language data with spoken or written origins; develop automated solutions for the annotation of language data with parts of speech information, and improved existing models by scoring performance against human-generated annotations for speech and text. Requirements Clearance Required Top Secret SCI w/ Full Polygraph Bachelor's Degree must be in Mathematics, Applied Mathematics Statistics, Applied Statistics, Machine le…",Data Scientist with Security Clearance,114855.51,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332018254?se=5kCs8anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=333C316095D676C66D242E6D9550FC591C2F6CA7,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,FUSE Engineering,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Fort George G Meade']","Fort George G Meade, Anne Arundel County",,
1,2025-08-01T09:42:57Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNWtDczhhblE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1MzMyMDE0OTM2In0.JFDEavkAmtJAhmlxcjSjnaxgO5pV0heO1ZL7mRAm40I,92704.82,39.11376,5332014936,-76.726777,"Good skills with Python & Jupyter, as well as HTML to help maintain previous web page build. Evaluate and help enhance content analytics for machine translation systems using modern methods. Evaluate Natural Language Processing software to see which works best on customer datasets. Play an integral role in the development of an ML ops framework for cyber incident detection. This is a project with high visibility that seeks to revolutionize cyber hunting. The role is multifaceted and will enable…",Data Scientist with Security Clearance,92704.82,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5332014936?se=5kCs8anQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=E2970E803755C3D98A0F2FB07818664645C29518,Data Scientist,Adzuna::API::Response::Category,it-jobs,IT Jobs,Sequoia,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Anne Arundel County', 'Fort George G Meade']","Fort George G Meade, Anne Arundel County",,
1,2025-11-22T07:31:47Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwOTA1MDM5OSIsInMiOiJXaUFIODZuUThCR3BMTFdSQmhhdFpRIn0.6cTICqGewRlByx1sierY-sn3_C5Ibrz1caIzyAxvjrk,55999.59,40.11661,5509050399,-88.24125,"Job Description Job Description Top Job Located in Champaign, IL Salary: $83,000/year We Are Hiring! Data Analyst: Company Overview We are seeking a detail-oriented and analytical Data Analyst to support our fast-paced distribution and operations team. This role focuses on improving inventory accuracy, optimizing workflow efficiency, and delivering data-driven insights that support strategic decision-making across supply chain, logistics, and warehouse operations. Position Summary The Data Anal…",Data Analyst,55999.59,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5509050399?se=WiAH86nQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=8313AFAC94FFA772903A10100BF5BCD9E21FA9B8,Data Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Express Employment,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Illinois', 'Champaign County', 'Champaign']","Champaign, Champaign County",,
1,2025-11-20T04:30:35Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNDk3MTc4MiIsInMiOiJXaUFIODZuUThCR3BMTFdSQmhhdFpRIn0.eNkjC9tY1l9Fkv7IjCYz0mAnZAFK_7M60yEn7hnbiTI,113194.81,40.897958,5504971782,-74.015854,"Company Description A subsidiary of Veolia group, Veolia North America (VNA) is the top-ranked environmental company in the United States for three consecutive years, and the country's largest private water operator and technology provider as well as hazardous waste and pollution treatment leader. It offers a full spectrum of water, waste, and energy management services, including water and wastewater treatment, commercial and hazardous waste collection and disposal, energy consulting and resou…",Financial Data Analyst,113194.81,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504971782?se=WiAH86nQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=AA38873947444551CA2CA50E09D24FDAD3192229,Data Analyst,Adzuna::API::Response::Category,accounting-finance-jobs,Accounting & Finance Jobs,Veolia Water Technologies & Solutions,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New Jersey', 'Bergen County', 'Teaneck']","Teaneck, Bergen County",,
1,2025-11-07T01:06:59Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2lBSDg2blE4QkdwTExXUkJoYXRaUSIsImkiOiI1NDg0ODI5MDMzIn0.s8FNGx6A3Y1xXzMqUBO1MO2rB_A4laI7eEeA9Y8xJ48,69272.25,41.606794,5484829033,-72.874008,"Position Highlights Department: Cancer Center Hours: 40.00 per week Shift: Shift 1 Position Summary The Tumor Registrar (Oncology Data Specialist) assures thorough, accurate and quality data collection as required by the Commission on Cancer (CoC), the Surveillance, Epidemiology and End Results Program (SEER) and State of Connecticut. This includes case-finding, abstraction, follow-up and reporting requirements. This role will maintain accurate cancer registry data, ensuring all cancer cases ar…",Cancer Data Analyst (Hiring Immediately),69272.25,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5484829033?se=WiAH86nQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=EE8D5429DDED8A5AA5D8F0747BCB15387F0C8CB2,Data Analyst,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Middlesex Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Connecticut', 'Hartford County', 'Southington']","Southington, Hartford County",,full_time
1,2025-11-07T01:06:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4NDgyODg2NiIsInMiOiJXaUFIODZuUThCR3BMTFdSQmhhdFpRIn0.g9wFqfuYJ1ty8ILOIKSi8Qm54XAhzfsXHlSRqX6_TVM,87738.35,41.536072,5484828866,-72.822869,"Position Highlights Department: Cancer Center Hours: 40.00 per week Shift: Shift 1 Position Summary The Tumor Registrar (Oncology Data Specialist) assures thorough, accurate and quality data collection as required by the Commission on Cancer (CoC), the Surveillance, Epidemiology and End Results Program (SEER) and State of Connecticut. This includes case-finding, abstraction, follow-up and reporting requirements. This role will maintain accurate cancer registry data, ensuring all cancer cases ar…",Oncology Data Analyst (Hiring Immediately),87738.35,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5484828866?se=WiAH86nQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=52EDF80077A15DDA73A488A58475A30C936EFC2A,Data Analyst,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Middlesex Health,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Connecticut', 'New Haven County', 'Yalesville']","Yalesville, New Haven County",,full_time
1,2025-11-21T20:08:31Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2lBSDg2blE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTA4NjI0Mzk0In0._SUVOMGiym_JaIfgCJcoL9964GUa8TVcyHknxjmWUh8,63299.31,29.6403,5508624394,-95.4359,"Data Analyst Job Summary: Talent Software Services is in search of a Data Analyst for a contract position in Houston, TX. The opportunity will be one year with a strong chance for a long-term extension. Position Summary: The Data Analyst plays a crucial role in driving business success by developing and implementing BI requirements, designing data flows, and creating impactful visualizations that measure and enhance business performance. This role offers the opportunity to collaborate with busi…",Data Analyst,63299.31,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5508624394?se=WiAH86nQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=CD36F824DC34B47CE734A863B8D10598AAB4D016,Data Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Talent Software Services,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Texas', 'Harris County', 'Trammells']","Trammells, Harris County",,
1,2025-11-27T09:43:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNjEwNjcyMiIsInMiOiJXaUFIODZuUThCR3BMTFdSQmhhdFpRIn0.rwiZUeG3PccEatMQrUX91pNztUYqDs1ZGx9qluE0J70,102717.39,42.704602,5516106722,-84.522934,"Position : Data Analyst Salary : $85,000-$105,000 Location : Lansing, MI | Onsite Benefits : Free Healthcare, Retirement Plan w/ match, 3.5 Weeks PTO, etc. Job Summary: We are seeking a highly analytical and insight-driven Data Analyst to join our Business Intelligence team. This role blends data science, analytics, and visualization expertise to transform raw data into insights that guide strategic and operational decision-making. Using Microsoft Power BI as the primary platform, you will desi…",Data Analyst,102717.39,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5516106722?se=WiAH86nQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=3C0E3105E5EBB6095B47EBF759BB98D292A837B9,Data Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,CFS,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Michigan', 'Ingham County', 'Lansing']","Lansing, Ingham County",,
1,2025-11-12T21:43:46Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5MzAyNDIzMCIsInMiOiJXaUFIODZuUThCR3BMTFdSQmhhdFpRIn0.Rv0AOz70tckitU8KVKKzdDOhOc3koGE4ukZY-ZqAAI0,71440.11,42.53005,5493024230,-87.886264,"Data Analyst Corporate Headquarters 12575 Uline Dr. Pleasant Prairie, WI 53158 Ready to make a real impact? Join Uline as a Data Analyst to be a driver of operational excellence. From searching for improvements regarding manual processes to thinking critically about various issues, your skills will help shape our growing company's future! Careers Packed with Potential. Backed by 45 years of success, Uline offers opportunities to grow your career with stability you can count on. Position Respons…",Data Analyst,71440.11,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5493024230?se=WiAH86nQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=EB130C7495AD99585CF9B4C018A565C9A1B1F53E,Data Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Uline,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Wisconsin', 'Kenosha County', 'Pleasant Prairie']","Pleasant Prairie, Kenosha County",,
1,2025-11-06T18:02:35Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ4NDQ5OTU3OSIsInMiOiJXaUFIODZuUThCR3BMTFdSQmhhdFpRIn0.ETKnibEWSLpksW8dGziv4Nj886za3fm4yMuoHc6uCXc,79655.34,37.019238,5484499579,-76.324983,"SUMMARY We are seeking a detail-oriented and analytical Data Analyst to join our Human Performance Optimization Program at Langley AFB in Hampton, VA. The ideal candidate will be responsible for collecting, analyzing, and interpreting complex data sets to provide actionable insights that support pilot training and performance optimization initiatives. He/she will be focused on enhancing the physical and cognitive capabilities of US Air Force Airmen through data analytics. The candidate must hav…",Data Analyst,79655.34,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5484499579?se=WiAH86nQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=332E684F524A25D20D18F84871111D24EFACBF94,Data Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Bering Straits Native Corporation,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Hampton City']","Hampton City, Virginia",,
1,2025-12-02T22:30:56Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV2lBSDg2blE4QkdwTExXUkJoYXRaUSIsImkiOiI1NTI1MjA3MjE1In0.B8r5fJ1YbCypqkIgWHNOG_MGNKdvINov4dSYTSZjppM,99019.19,39.206658,5525207215,-76.883626,"Exciting opportunity to join an industry leading building materials manufacturing company! Onsite role- Local candidates only This Jobot Job is hosted by: Matt Tassoni Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $75,000 - $105,000 per year A bit about us: Exciting opportunity to join an industry leading building materials manufacturing company! New site! Why join us? Medical Dental Vision 401k PTO and more! Job Details Responsibilities Co…",Data Analyst,99019.19,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5525207215?se=WiAH86nQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=A04C3F368864BAB5FA88BA6706439E8961CF2107,Data Analyst,Adzuna::API::Response::Category,it-jobs,IT Jobs,Jobot,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Howard County', 'Columbia']","Columbia, Howard County",,
